3,1,2,2,260,830,750,290,110,0
1,1,2,2,240,450,820,150,870,1
4,2,2,2,150,210,480,280,910,1
1,2,1,2,330,420,660,240,860,1
3,1,2,2,900,380,560,780,210,0
4,2,1,2,330,910,360,920,370,0
2,2,2,2,300,410,620,100,390,0
3,1,1,2,810,950,750,770,180,0
4,1,1,2,730,500,670,720,800,1
3,1,2,2,400,860,340,880,840,0
2,2,2,2,190,540,900,340,970,1
4,2,1,2,410,540,210,180,500,0
4,1,1,2,690,630,290,860,220,0
1,1,2,3,540,1000,410,350,320,1
2,1,1,3,810,880,310,360,950,0
4,2,2,3,450,800,120,720,580,1
3,2,1,3,740,730,140,930,830,0
2,1,2,3,420,630,260,970,680,0
4,1,1,3,750,810,520,180,490,1
2,2,1,3,170,880,220,660,340,1
3,1,2,3,650,250,940,850,360,0
3,1,2,3,960,690,870,490,720,0
2,2,2,3,400,480,460,370,150,1
1,1,1,3,390,370,430,500,400,0
4,2,2,3,780,150,590,270,860,0
3,1,2,3,810,830,180,720,820,1
3,2,1,3,790,950,740,800,310,1
3,1,2,3,360,710,570,110,270,1
1,1,2,3,140,210,920,600,320,0
4,1,1,3,700,750,740,780,930,0
3,1,2,3,860,960,250,670,890,1
2,2,2,3,110,920,580,700,810,1
1,1,2,3,740,250,250,660,690,0
3,1,2,3,150,890,290,650,820,1
1,2,2,3,200,940,500,250,300,1
4,2,2,3,830,640,740,570,770,0
4,2,2,3,890,550,630,980,940,0
2,1,2,3,600,340,570,910,220,0
2,1,1,3,420,750,640,310,610,1
4,1,2,3,180,460,850,380,120,0
2,1,2,3,760,810,350,220,400,1
1,1,1,3,350,960,910,320,290,1
4,2,1,3,520,510,160,540,180,0
3,1,1,3,820,430,440,340,810,0
3,2,2,3,670,910,210,130,900,1
1,2,2,3,450,990,300,620,810,1
3,2,2,3,790,810,920,820,360,0
1,1,2,3,840,430,570,860,840,0
2,1,1,3,810,860,130,340,570,1
1,2,1,3,840,340,640,290,860,0
1,2,2,3,650,210,830,220,870,0
1,1,1,3,600,960,860,340,180,1
3,1,2,3,120,300,370,440,180,0
4,1,1,3,490,960,260,250,270,1
4,1,2,3,160,110,350,270,180,0
1,2,2,3,620,810,340,490,420,1
4,2,2,3,880,900,660,390,110,1
1,2,1,3,640,220,680,310,220,0
4,2,2,3,990,150,940,790,610,0
3,2,2,3,540,990,930,180,130,1
4,2,1,3,140,690,400,170,860,0
3,2,1,3,120,450,190,810,990,0
4,1,1,3,750,860,510,760,620,1
2,1,2,3,450,920,590,790,870,1
1,2,1,3,890,990,450,950,500,1
4,2,2,3,720,890,110,830,480,1
3,1,1,3,620,870,590,390,830,1
3,1,2,3,700,940,510,450,630,1
2,2,1,3,430,730,280,610,320,1
3,1,1,3,240,950,310,440,270,1
2,1,1,3,230,670,610,140,550,1
1,1,2,3,440,740,430,720,880,0
4,1,2,3,380,410,450,690,930,0
4,1,2,3,790,260,820,610,920,0
1,1,1,3,620,430,680,780,800,0
1,1,1,3,530,910,600,810,460,1
4,1,2,3,580,150,300,840,530,0
1,2,1,3,890,620,160,490,510,0
3,1,2,3,590,930,790,260,640,1
4,1,2,3,560,530,670,750,380,0
3,1,1,3,480,140,420,290,740,0
2,2,1,3,930,1000,870,460,180,1
3,1,2,3,650,950,690,420,540,1
3,2,2,3,250,190,790,150,790,0
4,1,2,3,520,880,780,480,420,1
3,2,1,3,940,920,560,430,890,0
1,2,1,3,340,980,840,760,840,1
2,2,2,3,500,340,360,670,540,0
2,1,2,4,490,1000,260,840,540,1
2,1,1,4,980,250,890,170,260,0
4,1,1,4,410,730,830,970,990,0
2,1,2,4,210,870,460,190,190,1
4,1,2,4,410,920,110,320,560,1
3,2,1,4,140,740,130,670,730,1
4,1,1,4,690,380,450,270,450,0
4,1,2,4,650,410,450,340,730,0
1,2,2,4,770,960,540,330,690,1
2,2,1,4,880,910,400,240,830,1
1,2,2,4,390,530,850,490,130,1
2,2,2,4,310,920,230,870,950,0
4,1,1,4,990,240,110,970,510,0
4,1,2,4,130,780,580,190,670,1
4,1,1,4,640,340,950,250,840,0
4,1,1,4,330,360,960,390,300,0
4,2,2,4,630,960,460,180,520,1
3,1,1,4,500,420,740,140,640,0
2,2,2,4,920,990,430,350,450,1
1,2,1,4,840,870,540,460,400,1
4,1,2,4,170,690,900,980,400,0
4,1,1,4,730,430,860,490,550,0
1,2,2,4,620,500,130,1000,170,0
4,1,1,4,200,500,580,540,210,0
2,2,2,4,500,910,190,190,660,1
3,1,1,4,630,220,260,150,430,0
2,1,1,4,370,850,340,790,610,1
2,1,1,4,630,430,430,960,900,0
4,2,1,4,210,720,360,520,360,1
1,1,1,4,280,490,370,380,970,0
4,1,1,4,990,750,150,800,900,0
3,1,2,4,190,810,300,910,740,0
4,2,2,4,150,780,620,220,130,1
4,2,1,4,740,290,570,590,530,0
1,1,1,4,870,260,970,730,530,0
4,2,2,4,710,790,470,500,670,1
4,2,1,4,390,990,110,370,610,1
1,2,2,4,430,350,480,420,350,0
3,2,2,4,250,570,520,980,810,0
2,1,1,4,110,970,670,500,410,1
4,2,1,4,840,520,560,900,480,0
3,1,2,4,880,230,200,170,240,0
3,1,2,4,680,980,180,430,920,1
3,2,1,4,620,560,140,430,300,0
2,2,1,4,480,950,120,760,350,1
3,1,2,4,560,890,840,740,730,1
4,2,2,4,680,570,870,490,530,0
3,1,1,4,500,160,420,460,930,0
1,1,2,4,820,850,130,660,880,0
3,1,2,4,180,810,800,730,630,1
2,1,2,4,570,910,760,820,840,1
4,1,2,4,400,540,770,940,960,0
1,2,2,4,990,640,800,1000,780,0
1,1,1,4,670,760,310,250,890,0
1,2,1,4,670,900,580,380,480,1
4,1,1,4,910,980,770,920,180,1
2,1,1,4,680,200,170,390,990,0
1,2,2,4,180,980,690,350,470,1
1,1,1,4,660,440,110,110,240,0
1,1,2,5,330,540,770,330,600,1
2,2,2,5,930,280,440,510,400,0
2,2,1,5,440,260,980,540,550,1
4,2,2,5,700,390,990,880,920,1
3,2,2,5,170,590,370,560,650,0
1,2,2,5,180,210,110,620,330,0
1,2,1,5,490,550,1000,330,850,1
2,2,2,5,720,580,910,430,660,1
1,2,1,5,920,570,110,710,380,0
3,1,1,5,400,370,490,470,840,0
1,1,2,5,750,720,980,470,570,1
2,2,1,5,300,770,120,750,840,0
2,1,1,5,130,170,790,960,440,0
3,1,2,5,300,480,910,600,150,1
2,1,2,5,710,900,630,540,600,0
1,1,2,5,260,180,590,130,740,0
1,2,1,5,220,800,860,540,560,1
4,1,1,5,250,150,990,350,490,1
2,2,2,5,760,860,880,910,690,0
3,2,2,5,200,390,650,390,800,0
3,2,1,5,680,110,930,460,310,1
4,2,1,5,830,140,840,350,790,1
2,1,2,5,760,660,460,960,280,0
1,2,1,5,900,670,900,370,240,1
4,1,1,5,760,460,1000,660,280,1
1,2,2,5,410,310,870,520,220,1
2,1,1,5,850,660,860,550,370,1
1,1,1,5,920,790,180,250,980,0
2,1,2,5,910,130,160,400,570,0
2,1,2,5,120,530,160,300,440,0
4,2,2,5,340,510,770,740,160,1
3,1,2,5,930,140,300,280,580,0
4,2,1,5,150,880,940,180,340,1
3,1,2,5,370,300,200,410,230,0
2,1,1,5,720,320,860,400,150,1
3,1,2,5,610,620,960,330,820,1
1,2,2,5,510,300,300,740,360,0
3,1,1,5,560,510,670,860,170,0
3,1,2,5,280,470,460,660,1000,0
3,1,1,5,330,580,790,970,330,0
1,1,1,5,420,530,950,660,540,1
1,1,2,5,810,510,550,900,750,0
4,2,1,5,120,390,720,650,450,1
3,1,1,5,280,730,680,850,180,0
1,2,1,5,190,970,230,930,240,0
2,1,1,5,470,380,730,590,510,1
2,2,1,5,770,150,870,250,610,1
1,1,2,5,580,210,290,500,210,0
2,1,2,5,570,450,860,560,830,1
2,2,2,5,930,240,690,290,110,0
3,2,1,5,800,540,220,510,120,0
4,2,1,5,250,320,790,830,150,0
1,2,2,5,970,560,990,780,740,1
4,2,2,5,520,300,720,980,810,0
3,2,1,5,130,600,370,450,550,0
2,2,1,5,730,710,940,180,240,1
1,1,2,5,300,860,280,970,510,0
2,1,1,5,770,960,480,590,610,0
4,2,1,5,800,820,520,670,870,0
3,2,2,5,160,400,870,430,860,1
3,1,1,5,890,210,990,350,440,1
1,1,1,5,670,810,740,310,870,0
3,1,1,5,940,280,890,400,940,0
3,2,1,5,480,930,970,440,700,1
3,1,2,5,360,300,940,450,160,1
3,2,2,5,940,690,310,700,790,0
1,2,2,5,230,260,800,320,390,1
2,1,1,6,120,810,700,880,230,0
4,1,1,6,750,430,930,110,980,0
2,1,1,6,410,660,820,730,160,1
2,1,1,6,220,840,590,350,130,0
1,2,1,6,300,860,910,630,430,1
3,2,2,6,370,390,540,220,860,0
2,2,1,6,350,490,450,300,690,0
4,2,1,6,280,290,880,460,750,1
2,1,2,6,890,530,350,750,430,0
4,2,2,6,390,830,140,800,310,0
3,2,1,6,380,520,160,430,480,0
4,1,2,6,660,560,720,450,420,1
1,2,2,6,790,980,590,850,500,0
2,2,1,6,290,490,830,560,420,1
3,1,1,6,810,310,880,270,330,1
3,1,2,6,140,740,920,270,310,1
3,2,1,6,380,550,950,880,520,1
2,2,1,6,830,590,420,690,530,0
1,1,1,6,270,440,820,730,990,0
2,1,1,6,480,440,400,900,500,0
1,2,1,6,580,430,790,400,780,1
3,2,2,6,450,900,530,300,450,0
4,2,1,6,360,200,270,360,710,0
4,1,1,6,590,290,290,410,990,0
4,2,1,6,300,840,990,290,700,1
2,1,2,6,260,390,920,230,640,1
3,2,1,6,540,230,310,170,510,0
2,2,2,6,220,290,750,530,770,0
1,2,1,6,740,810,990,220,680,1
3,2,2,6,790,400,270,970,220,0
1,1,2,6,490,870,570,890,720,0
1,2,2,6,410,360,330,830,320,0
3,2,2,6,430,590,270,660,510,0
1,1,2,6,360,340,670,320,610,1
2,2,2,6,390,860,660,470,370,0
3,2,1,6,120,110,810,850,780,0
1,2,1,6,490,720,250,680,400,0
1,1,2,6,550,130,750,390,310,1
3,2,1,6,960,270,970,780,420,1
3,1,1,6,880,230,470,780,240,0
1,2,1,6,450,450,400,260,830,0
1,1,2,6,840,160,500,250,370,0
3,1,2,6,610,790,850,630,310,1
4,1,2,6,970,190,150,680,590,0
2,2,1,6,160,140,910,840,750,1
4,1,1,6,710,440,220,180,870,0
3,1,2,6,720,370,400,700,990,0
2,1,1,6,150,930,200,110,160,0
3,2,1,6,510,210,830,810,200,1
1,2,1,6,430,310,280,510,850,0
4,2,1,6,480,990,450,340,750,0
4,2,1,6,390,450,630,120,610,1
3,2,2,6,390,290,140,470,110,0
3,2,1,6,230,520,350,550,990,0
1,2,2,6,290,740,960,190,410,1
1,2,1,6,1000,660,860,980,170,0
2,1,1,6,260,600,980,250,840,1
1,2,2,6,990,830,800,650,400,0
2,1,1,6,350,270,420,460,960,0
1,2,2,6,570,860,980,830,470,1
1,1,1,6,870,490,170,150,960,0
2,2,1,6,740,500,450,360,970,0
2,1,2,6,730,690,530,530,770,0
3,1,2,6,220,560,650,360,150,1
3,1,2,6,590,420,840,470,560,1
1,1,2,6,230,470,290,920,250,0
2,2,1,6,680,160,170,990,760,0
3,2,1,6,610,200,1000,550,240,1
3,2,2,6,410,160,740,660,210,1
2,2,1,6,840,870,580,970,950,0
3,2,1,6,970,530,990,580,640,1
2,1,2,6,810,110,190,250,640,0
4,1,2,6,260,290,840,810,180,1
4,1,1,7,920,470,260,650,110,0
3,2,2,7,440,840,210,820,430,0
1,1,2,7,240,480,590,690,400,1
3,1,2,7,770,750,620,920,120,1
3,1,2,7,340,880,410,370,680,0
1,2,2,7,180,250,630,800,220,1
2,2,1,7,470,230,360,940,680,1
4,2,1,7,590,460,750,800,250,1
2,2,1,7,190,540,600,780,600,1
4,2,2,7,600,520,290,980,120,1
1,2,1,7,130,600,820,910,910,1
2,1,1,7,450,620,1000,860,500,0
3,1,2,7,700,190,200,610,530,0
4,2,2,7,970,550,650,980,650,1
1,1,2,7,230,710,910,910,780,1
4,2,2,7,440,270,860,270,800,0
3,1,2,7,930,430,980,560,650,0
2,2,1,7,280,480,230,840,240,1
3,1,1,7,230,460,880,790,680,0
3,2,2,7,190,220,540,770,700,1
2,2,1,7,800,260,900,620,840,0
2,1,1,7,200,690,130,790,940,0
3,1,2,7,320,920,110,630,960,0
3,2,2,7,820,680,950,900,280,0
2,1,2,7,180,670,640,740,430,1
2,1,2,7,630,560,550,210,600,0
4,1,2,7,680,380,660,980,710,1
2,1,1,7,880,270,130,850,700,0
1,1,1,7,640,680,450,990,180,1
4,2,2,7,400,730,270,480,300,0
4,2,2,7,120,710,400,840,460,1
4,2,2,7,490,330,460,470,290,0
3,1,1,7,750,230,340,610,520,0
3,2,2,7,380,330,270,950,350,1
2,1,1,7,310,360,690,720,270,1
3,2,2,7,580,610,380,940,910,1
2,2,1,7,870,410,540,890,760,1
2,1,1,7,390,270,770,980,450,1
2,1,2,7,330,300,370,900,670,1
4,2,2,7,910,340,220,230,300,0
3,1,1,7,500,240,360,360,130,0
1,2,2,7,910,710,580,860,990,0
2,2,1,7,350,370,370,580,420,1
1,1,1,7,120,1000,970,740,470,0
1,2,2,7,760,740,900,410,310,0
2,2,1,7,740,610,930,600,310,0
3,2,2,7,780,160,390,1000,730,1
4,2,2,7,440,240,780,910,980,0
3,2,2,7,690,520,620,510,1000,0
1,2,2,7,430,310,980,600,960,0
3,2,1,7,590,490,580,960,880,1
2,1,2,7,970,220,940,540,340,0
3,2,2,7,570,260,370,640,540,1
1,2,2,7,580,830,460,760,930,0
3,1,2,7,270,510,400,870,720,1
2,2,1,7,970,290,240,240,270,0
3,1,1,7,830,560,260,890,580,1
1,1,1,7,520,600,360,900,810,1
4,1,1,7,640,880,380,930,790,1
1,2,2,7,350,800,630,860,940,0
2,1,2,7,590,980,140,250,520,0
3,2,2,7,730,960,690,830,940,0
4,2,2,7,190,560,820,990,590,1
4,2,1,7,800,610,950,640,460,0
3,1,2,7,240,310,260,330,120,1
3,2,1,7,750,230,540,250,970,0
1,1,2,7,940,800,330,520,680,0
4,2,2,7,290,660,340,540,760,0
1,2,2,7,570,910,600,540,590,0
4,2,2,7,930,340,480,290,220,0
4,2,2,7,650,560,590,970,180,1
1,1,2,7,720,130,410,950,390,1
4,1,1,7,240,860,950,790,210,0
2,1,1,7,340,470,300,990,550,1
4,2,2,7,130,820,720,330,660,0
4,2,1,7,910,640,310,980,710,1
3,1,2,7,320,870,880,250,480,0
3,2,2,7,410,810,980,760,300,0
3,1,2,7,500,690,940,120,670,0
3,1,2,7,560,170,730,600,520,0
2,1,1,7,790,190,1000,310,960,0
1,1,2,7,690,310,620,710,170,1
1,2,2,7,920,820,610,940,910,1
3,2,2,7,300,230,160,330,520,0
1,2,2,7,750,340,660,890,480,1
1,1,2,7,520,180,420,630,450,1
1,2,1,7,370,630,390,440,960,0
1,2,2,8,390,850,710,590,420,0
3,1,2,8,990,900,570,430,520,1
3,2,2,8,560,450,360,870,830,0
2,2,1,8,770,390,190,690,660,1
4,1,2,8,930,520,570,860,780,1
2,2,1,8,240,180,610,260,240,0
1,2,1,8,770,960,580,440,360,0
1,2,1,8,640,660,770,720,650,0
2,2,1,8,960,490,740,700,410,1
3,2,1,8,370,630,130,930,1000,0
2,1,2,8,660,590,560,510,920,0
4,2,2,8,340,890,940,610,770,0
3,2,2,8,960,650,250,750,650,1
2,1,1,8,340,150,950,360,390,0
4,1,1,8,920,840,890,210,580,1
1,1,1,8,920,940,970,730,620,0
2,2,1,8,990,660,760,950,140,1
3,2,1,8,680,870,790,800,910,0
1,2,1,8,800,980,400,940,170,0
2,1,1,8,560,530,400,530,380,1
1,2,2,8,700,370,280,440,890,0
3,1,2,8,640,400,190,520,710,0
4,1,2,8,880,620,780,900,580,0
2,1,1,8,970,670,890,270,400,1
4,2,2,8,960,790,540,410,830,1
1,1,1,8,860,250,740,710,720,1
3,1,2,8,770,540,530,170,640,1
2,1,1,8,960,550,450,640,250,1
2,1,1,8,120,710,990,670,200,0
1,1,1,8,490,240,110,600,200,0
2,2,2,8,910,310,490,750,900,1
4,1,2,8,680,830,810,900,670,0
4,1,1,8,210,470,430,840,770,0
1,2,1,8,970,550,270,370,330,1
1,1,1,8,430,460,170,760,180,0
1,2,2,8,930,300,660,910,880,1
3,1,1,8,770,210,650,350,150,1
1,1,1,8,460,110,780,120,540,0
4,2,1,8,200,630,420,950,710,0
4,1,1,8,570,450,210,110,220,1
4,1,1,8,370,940,860,430,390,0
4,2,1,8,520,760,920,650,510,0
2,1,2,8,750,610,420,380,480,1
2,1,2,8,240,430,580,580,140,0
1,1,2,8,960,870,230,850,900,1
4,2,2,8,380,890,980,720,670,0
4,2,2,8,980,390,860,190,210,1
3,2,1,8,340,610,710,400,160,0
1,2,2,8,850,140,140,510,730,1
2,1,1,8,420,320,970,640,220,0
4,1,1,8,710,870,420,770,320,0
3,2,1,8,930,170,340,550,450,1
3,1,1,8,460,840,120,910,740,0
2,1,1,8,210,580,500,920,590,0
4,1,1,8,930,540,260,660,870,1
2,2,2,8,180,600,740,770,840,0
1,2,2,8,440,230,330,180,350,1
1,2,2,8,990,700,820,120,340,1
2,2,2,9,530,310,790,810,420,1
2,2,1,9,380,390,160,460,490,0
4,2,2,9,630,460,570,970,360,1
4,1,1,9,220,310,370,110,690,0
1,1,1,9,560,540,500,900,770,1
2,1,2,9,330,260,450,730,920,0
3,1,2,9,110,530,630,750,1000,0
3,2,1,9,250,710,750,1000,620,1
1,1,1,9,700,320,320,860,1000,0
1,2,1,9,290,570,730,730,360,1
4,1,1,9,320,810,920,750,650,0
1,1,2,9,840,450,300,700,140,0
2,2,2,9,800,200,760,940,210,1
2,2,1,9,910,370,500,150,550,0
4,1,1,9,930,280,490,190,740,0
3,1,1,9,720,370,550,980,710,1
3,2,1,9,970,660,660,560,590,0
4,2,1,9,300,800,680,960,350,1
3,2,2,9,730,940,670,380,730,0
3,2,2,9,680,200,270,780,360,1
3,1,1,9,660,920,470,420,230,0
3,1,2,9,340,770,880,390,1000,0
2,1,2,9,630,570,430,750,670,1
4,1,1,9,440,550,610,840,130,1
3,1,2,9,480,220,330,670,590,1
3,2,1,9,260,120,360,470,300,1
3,1,1,9,950,110,920,170,930,0
4,1,1,9,410,130,600,190,540,0
2,1,1,9,430,500,650,800,650,1
3,1,2,9,110,800,940,340,800,0
3,1,1,9,790,190,880,410,760,0
1,1,2,9,310,680,460,930,590,1
1,2,2,9,770,650,410,420,580,0
2,1,1,9,920,660,930,540,700,0
4,1,1,9,190,780,630,120,330,0
4,2,2,9,820,620,530,150,920,0
1,1,1,9,180,820,650,330,690,0
4,1,1,9,890,320,150,360,960,0
1,1,2,9,250,380,110,670,460,1
1,2,1,9,350,520,820,440,790,0
1,1,1,9,440,360,240,790,230,1
4,1,2,9,470,490,260,170,960,0
3,1,1,9,470,270,770,320,150,0
2,2,1,9,960,970,250,780,270,0
1,1,1,9,460,160,520,880,180,1
2,2,2,9,610,850,650,760,330,0
4,2,2,9,240,430,590,550,1000,0
3,1,2,9,340,310,220,560,320,1
4,1,2,9,270,430,920,630,480,0
3,2,2,9,320,920,110,1000,990,1
2,1,1,9,740,440,310,500,520,0
2,2,1,9,250,310,710,210,350,0
4,2,2,9,300,320,520,640,900,0
3,1,2,9,440,310,550,770,500,1
1,2,2,9,160,150,290,110,710,0
4,2,1,9,960,130,630,600,730,0
3,1,1,9,290,110,470,760,130,1
1,1,1,9,670,900,950,190,470,0
2,1,2,9,200,340,930,850,180,0
1,1,2,9,390,450,740,810,770,1
3,2,1,9,500,290,750,450,620,0
4,1,2,9,330,410,590,670,870,0
1,1,1,9,770,960,550,590,910,0
4,2,1,9,790,670,250,510,460,0
4,1,1,10,590,420,730,390,970,1
1,1,1,10,620,740,730,180,820,1
4,2,1,10,450,310,510,930,450,0
4,2,1,10,260,960,640,880,600,0
2,2,2,10,610,870,600,910,950,1
3,2,2,10,760,980,560,430,810,0
1,1,1,10,720,420,300,750,910,1
2,2,1,10,260,930,160,520,850,0
4,1,1,10,780,390,530,390,340,0
3,2,1,10,460,560,320,570,760,1
1,2,2,10,320,320,320,320,780,1
1,1,2,10,160,570,720,970,710,0
1,1,1,10,800,780,770,970,210,0
4,2,1,10,760,270,380,560,940,1
4,1,1,10,890,700,110,710,820,0
4,1,2,10,540,530,500,340,690,1
3,1,1,10,220,720,780,640,950,1
1,2,2,10,740,140,880,640,630,0
2,1,1,10,710,830,640,670,660,0
1,1,1,10,850,780,130,320,700,0
1,2,1,10,820,240,550,640,910,1
1,1,1,10,730,660,730,500,250,0
3,2,2,10,330,460,960,740,900,0
3,1,1,10,270,130,430,880,490,0
4,2,1,10,240,590,370,110,850,1
4,1,2,10,280,410,290,890,370,0
1,1,2,10,870,210,300,570,560,0
3,2,1,10,370,910,290,890,960,1
4,2,1,10,660,210,480,170,820,1
3,2,2,10,320,450,690,390,1000,1
3,1,2,10,480,870,260,220,350,0
4,2,2,10,880,660,820,390,670,0
2,1,2,10,260,570,340,410,730,1
2,2,2,10,760,590,660,750,600,0
4,1,2,10,590,210,750,690,310,0
2,1,2,10,240,710,980,720,850,0
4,2,1,10,400,570,140,600,990,1
1,1,1,10,380,630,970,920,780,0
2,2,2,10,850,440,280,520,610,0
4,2,2,10,570,980,220,680,850,0
2,2,2,10,560,590,470,310,1000,1
4,2,1,10,910,730,970,740,800,0
4,2,2,10,750,480,870,480,860,0
2,2,2,10,670,520,920,700,920,1
2,2,2,10,900,610,760,520,800,0
3,1,2,10,880,420,250,940,970,1
3,2,1,10,420,120,850,380,390,0
3,2,1,10,970,210,940,580,240,0
3,2,2,10,670,640,960,850,940,0
3,2,1,10,840,430,850,320,950,1
3,1,1,10,330,860,860,930,830,0
3,1,2,10,640,200,610,150,880,1
4,1,2,10,250,810,360,390,520,0
3,2,2,10,310,620,470,990,990,1
4,1,1,10,230,700,400,160,330,0
1,1,1,10,200,340,170,650,660,1
3,1,2,10,800,380,970,270,600,0
2,1,1,10,970,140,480,180,330,0
4,2,2,10,940,840,710,450,1000,1
1,2,1,10,320,810,390,220,340,0
4,1,2,10,140,160,460,710,830,1
1,1,1,10,420,710,420,730,460,0
2,1,1,10,540,410,520,600,860,1
3,2,2,10,640,120,700,780,470,0
3,2,2,10,550,770,890,890,210,0
4,2,1,10,540,330,680,780,950,1
3,2,1,10,390,150,280,820,290,0
4,1,2,10,250,210,610,560,250,0
1,2,1,10,870,620,190,430,970,1
4,2,1,10,950,990,1000,750,930,0
4,1,1,10,460,530,360,710,840,1
1,2,1,10,720,360,310,800,660,0
2,2,2,10,990,680,260,710,190,0
4,1,1,10,840,420,590,610,930,1
3,2,2,10,790,850,550,230,970,1
1,1,2,10,580,510,340,610,490,0
2,1,2,10,310,240,470,680,960,1
1,1,2,10,660,990,550,140,890,0
2,2,2,10,190,770,340,910,240,0
1,2,1,10,350,220,260,510,850,1
